timestamps,TP9,AF7,AF8,TP10,Right AUX
1689861619.071,16.113,34.668,55.176,108.887,81.543
1689861619.075,44.434,36.621,55.176,75.684,52.734
1689861619.079,86.426,39.062,48.828,45.898,7.812
1689861619.083,120.117,38.574,48.828,85.449,53.711
1689861619.087,76.172,35.156,56.152,53.223,3.906
1689861619.090,2.441,36.621,55.176,16.602,-6.348
1689861619.094,17.090,43.945,49.316,1.953,55.664
1689861619.098,96.191,46.875,42.969,15.625,18.555
1689861619.102,106.934,43.945,42.480,65.430,3.418
1689861619.106,19.531,42.480,47.852,77.637,49.316
1689861619.110,-41.992,35.156,48.340,-9.277,33.203
1689861619.114,-17.090,31.250,49.316,-45.410,1.953
1689861619.118,40.039,38.086,49.316,4.883,33.203
1689861619.122,83.496,41.992,46.875,10.254,21.973
1689861619.126,47.363,38.086,51.758,36.133,27.344
1689861619.129,-13.672,34.180,53.223,66.406,53.223
1689861619.133,-5.371,32.227,49.805,48.340,11.719
1689861619.137,15.137,29.297,50.781,65.430,-18.066
1689861619.141,3.418,29.297,52.246,19.043,-43.945
1689861619.145,12.695,35.156,49.316,-67.871,1.953
1689861619.149,63.965,38.086,44.434,-15.625,95.703
1689861619.153,31.250,33.691,42.969,45.898,105.469
1689861619.157,-19.043,34.668,41.992,37.109,53.223
1689861619.161,-0.977,33.691,44.922,56.152,-0.977
1689861619.165,11.719,32.227,49.805,41.016,13.672
1689861619.169,20.996,35.156,51.270,-18.555,43.457
1689861619.172,25.879,38.086,49.805,-21.484,8.301
1689861619.176,21.973,36.621,49.316,15.625,-67.383
1689861619.180,16.113,30.273,53.223,79.590,-48.340
1689861619.184,33.203,33.203,56.641,84.961,37.109
1689861619.188,59.082,38.574,53.711,8.301,4.883
1689861619.192,32.227,34.668,49.805,-16.113,-34.180
1689861619.196,3.906,34.180,50.781,46.875,-1.953
1689861619.200,23.926,34.180,49.805,61.035,42.480
1689861619.204,60.547,33.203,47.852,-0.977,43.945
1689861619.208,73.730,34.668,48.340,9.766,51.758
1689861619.211,48.828,31.738,49.805,70.801,53.711
1689861619.215,4.395,30.762,50.293,47.363,34.180
1689861619.219,-0.488,32.227,49.805,-6.348,36.133
1689861619.223,10.254,26.367,47.852,9.766,26.367
